"";"Protein";"Label";"log2FC";"SE";"DF";"pvalue";"adj.pvalue";"issue";"GeneName";"ProName"
"254";"AKA10_MOUSE|O88845";"Tg_BioIDvsAll";-0,0209018627717754;0,261056190152334;14,2763805721369;0,937295906809685;0,944161863759192;NA;"Akap10";"A-kinase anchor protein 10, mitochondrial (AKAP-10) (Dual specificity A kinase-anchoring protein 2) (D-AKAP-2) (Protein kinase A-anchoring protein 10) (PRKA10)"
"255";"AKA12_MOUSE|Q9WTQ5";"Tg_BioIDvsAll";6,07286957913039;0,891593219157757;14,2763805721369;7,62239422501694e-06;4,85999270888298e-05;NA;"Akap12";"A-kinase anchor protein 12 (AKAP-12) (Germ cell lineage protein gercelin) (Src-suppressed C kinase substrate) (SSeCKS)"
"256";"AKA7A_MOUSE|O55074";"Tg_BioIDvsAll";-0,766827037219619;0,411749109999143;14,2763805721369;0,0832599499682544;0,100887503081324;NA;"Akap7";"A-kinase anchor protein 7 isoform alpha (AKAP-7 isoform alpha) (A-kinase anchor protein 18) (AKAP-18) (A-kinase anchor protein 9 kDa) (AKAP 9) (Protein kinase A-anchoring protein 7 isoform alpha) (PRKA7 isoform alpha)"
"257";"AKAP1_MOUSE|O08715";"Tg_BioIDvsAll";4,27477061007088;0,462406530164294;14,2763805721369;2,0883846538208e-07;5,23433552642376e-06;NA;"Akap1";"A-kinase anchor protein 1, mitochondrial (Dual specificity A-kinase-anchoring protein 1) (D-AKAP-1) (Protein kinase A-anchoring protein 1) (PRKA1) (Spermatid A-kinase anchor protein) (S-AKAP)"
"258";"AKAP2_MOUSE|O54931";"Tg_BioIDvsAll";4,57328183451229;1,00022231144912;14,2763805721369;0,000414220418450385;0,00107036743985554;NA;"Akap2";"A-kinase anchor protein 2 (AKAP-2) (AKAP expressed in kidney and lung) (AKAP-KL) (Protein kinase A-anchoring protein 2) (PRKA2)"
"259";"AKAP5_MOUSE|D3YVF0";"Tg_BioIDvsAll";4,32984457910286;0,528242356536315;14,2763805721369;9,00464694524876e-07;1,13661301775557e-05;NA;"Akap5";"A-kinase anchor protein 5 (AKAP-5) (A-kinase anchor protein 150 kDa) (AKAP 150) (P150) (cAMP-dependent protein kinase regulatory subunit II high affinity-binding protein)"
"260";"AKAP9_MOUSE|Q70FJ1";"Tg_BioIDvsAll";1,85738568686855;0,530332137584863;14,2763805721369;0,00342721289370121;0,00617262272677939;NA;"Akap9";"A-kinase anchor protein 9 (AKAP-9) (Protein kinase A-anchoring protein 9) (PRKA9)"
"261";"AKCL2_MOUSE|Q9DCT1";"Tg_BioIDvsAll";-2,12361468836003;0,495579741378348;14,2763805721369;0,000723776447186371;0,001701744252904;NA;"Akr1e2";"1,5-anhydro-D-fructose reductase (AF reductase) (EC 1.1.1.263) (Aldo-keto reductase family 1 member C-like protein 2) (Aldo-keto reductase family 1 member E1) (Aldo-keto reductase family 1 member E2)"
"262";"AKIP_MOUSE|Q9DCJ7";"Tg_BioIDvsAll";-2,51972835496317;0,617459529667023;14,2763805721369;0,00108175632168635;0,00235817316398464;NA;"Aurkaip1";"Aurora kinase A-interacting protein (AURKA-interacting protein) (28S ribosomal protein S38, mitochondrial) (MRP-S38)"
"263";"AKP13_MOUSE|E9Q394";"Tg_BioIDvsAll";0,542791144349381;0,548268422316534;14,2763805721369;0,338652877155906;0,36809780794045;NA;"Akap13";"A-kinase anchor protein 13 (AKAP-13) (AKAP-Lbc)"
"264";"AKT1_MOUSE|P31750";"Tg_BioIDvsAll";-1,46897378627617;0,452506413901497;14,2763805721369;0,00572864926918368;0,00951284839478021;NA;"Akt1";"RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (AKT1 kinase) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha) (Thymoma viral proto-oncogene)"
"265";"AKT3_MOUSE|Q9WUA6";"Tg_BioIDvsAll";-1,5366720043842;0,507707468670935;14,2763805721369;0,00889459081185506;0,0138454870759385;NA;"Akt3";"RAC-gamma serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase Akt-3) (Protein kinase B gamma) (PKB gamma) (RAC-PK-gamma)"
"266";"AKTS1_MOUSE|Q9D1F4";"Tg_BioIDvsAll";-1,45088458390667;0,299642188103291;14,2763805721369;0,00024721222415273;0,000698398554408156;NA;"Akt1s1";"Proline-rich AKT1 substrate 1 (Proline-rich AKT substrate)"
"267";"AL1A1_MOUSE|P24549";"Tg_BioIDvsAll";-1,39678200629883;0,317719877788119;14,2763805721369;0,000582573323349978;0,0014236950380426;NA;"Aldh1a1";"Aldehyde dehydrogenase 1A1 (EC 1.2.1.19) (EC 1.2.1.28) (EC 1.2.1.3) (EC 1.2.1.36) (3-deoxyglucosone dehydrogenase) (ALDH-E1) (ALHDII) (Aldehyde dehydrogenase family 1 member A1) (Aldehyde dehydrogenase, cytosolic) (Retinal dehydrogenase 1) (RALDH 1) (RalDH1)"
"268";"AL1A3_MOUSE|Q9JHW9";"Tg_BioIDvsAll";-3,91229431467315;0,499788514713466;14,2763805721369;1,55263084381833e-06;1,64370939790686e-05;NA;"Aldh1a3";"Aldehyde dehydrogenase family 1 member A3 (EC 1.2.1.36) (Aldehyde dehydrogenase 6) (Retinaldehyde dehydrogenase 3) (RALDH-3) (RalDH3)"
"269";"AL1B1_MOUSE|Q9CZS1";"Tg_BioIDvsAll";-2,13233326302196;0,483741282679303;14,2763805721369;0,00056941804774507;0,00139691370632927;NA;"Aldh1b1";"Aldehyde dehydrogenase X, mitochondrial (EC 1.2.1.3) (Aldehyde dehydrogenase family 1 member B1)"
"270";"AL1L1_MOUSE|Q8R0Y6";"Tg_BioIDvsAll";-1,23328956686474;0,375814843128557;14,2763805721369;0,0053365200834631;0,00896704563562096;NA;"Aldh1l1";"Cytosolic 10-formyltetrahydrofolate dehydrogenase (10-FTHFDH) (FDH) (EC 1.5.1.6) (Aldehyde dehydrogenase family 1 member L1)"
"271";"AL1L2_MOUSE|Q8K009";"Tg_BioIDvsAll";-1,00592034679022;0,480981604239834;14,2763805721369;0,0548317447384951;0,0692812990211915;NA;"Aldh1l2";"Mitochondrial 10-formyltetrahydrofolate dehydrogenase (Mitochondrial 10-FTHFDH) (mtFDH) (EC 1.5.1.6) (Aldehyde dehydrogenase family 1 member L2)"
"272";"AL3A2_MOUSE|P47740";"Tg_BioIDvsAll";-1,11489503700942;0,419505813884427;14,2763805721369;0,0185044880234507;0,0263211727881792;NA;"Aldh3a2";"Aldehyde dehydrogenase family 3 member A2 (EC 1.2.1.3) (EC 1.2.1.94) (Aldehyde dehydrogenase 3) (Fatty aldehyde dehydrogenase)"
"273";"AL3B1_MOUSE|Q80VQ0";"Tg_BioIDvsAll";-0,866831760850981;0,56231410999238;14,2763805721369;0,145054586226368;0,168194561239691;NA;"Aldh3b1";"Aldehyde dehydrogenase family 3 member B1 (EC 1.2.1.28) (EC 1.2.1.5) (EC 1.2.1.7) (Aldehyde dehydrogenase 7)"
"274";"AL4A1_MOUSE|Q8CHT0";"Tg_BioIDvsAll";-2,05262622529577;0,691391324931618;14,2763805721369;0,00998413281725431;0,0153333135448808;NA;"Aldh4a1";"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial (P5C dehydrogenase) (EC 1.2.1.88) (Aldehyde dehydrogenase family 4 member A1) (L-glutamate gamma-semialdehyde dehydrogenase)"
"275";"AL7A1_MOUSE|Q9DBF1";"Tg_BioIDvsAll";-1,14388302195219;0,50810286008905;14,2763805721369;0,0406157703673024;0,0529201125810076;NA;"Aldh7a1";"Alpha-aminoadipic semialdehyde dehydrogenase (Alpha-AASA dehydrogenase) (EC 1.2.1.31) (Aldehyde dehydrogenase family 7 member A1) (EC 1.2.1.3) (Antiquitin-1) (Betaine aldehyde dehydrogenase) (EC 1.2.1.8) (Delta1-piperideine-6-carboxylate dehydrogenase) (P6c dehydrogenase)"
"276";"AL9A1_MOUSE|Q9JLJ2";"Tg_BioIDvsAll";-2,08310466509821;0,440775985581968;14,2763805721369;0,000308357620780488;0,000833646957774243;NA;"Aldh9a1";"4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABADH) (EC 1.2.1.47) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3)"
"277";"ALAT1_MOUSE|Q8QZR5";"Tg_BioIDvsAll";-2,27742206417571;0,41361615217186;14,2763805721369;7,21141429363517e-05;0,000264158933952597;NA;"Gpt";"Alanine aminotransferase 1 (ALT1) (EC 2.6.1.2) (Glutamate pyruvate transaminase 1) (GPT 1) (Glutamic--alanine transaminase 1) (Glutamic--pyruvic transaminase 1)"
"278";"ALAT2_MOUSE|Q8BGT5";"Tg_BioIDvsAll";-2,42525439761789;0,568022051196004;14,2763805721369;0,000746031753609655;0,00174359649167015;NA;"Gpt2";"Alanine aminotransferase 2 (ALT2) (EC 2.6.1.2) (Glutamate pyruvate transaminase 2) (GPT 2) (Glutamic--alanine transaminase 2) (Glutamic--pyruvic transaminase 2)"
"279";"ALBU_MOUSE|P07724";"Tg_BioIDvsAll";-1,48761352702218;0,724060553677308;14,2763805721369;0,0587037671154607;0,073731119990981;NA;"Alb";"Albumin"
"280";"ALDH2_MOUSE|P47738";"Tg_BioIDvsAll";-2,3158826257911;0,670168593113327;14,2763805721369;0,00376331154376725;0,00666703660678544;NA;"Aldh2";"Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.3) (AHD-M1) (ALDH class 2) (ALDH-E2) (ALDHI)"
"281";"ALDOA_MOUSE|P05064";"Tg_BioIDvsAll";-1,81432509644911;0,32151827875299;14,2763805721369;5,6350143775993e-05;0,000216221366163086;NA;"Aldoa";"Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Aldolase 1) (Muscle-type aldolase)"
"282";"ALDOC_MOUSE|P05063";"Tg_BioIDvsAll";-1,64345323420444;0,496874366127824;14,2763805721369;0,00506579421297189;0,00856304350684418;NA;"Aldoc";"Fructose-bisphosphate aldolase C (EC 4.1.2.13) (Aldolase 3) (Brain-type aldolase) (Scrapie-responsive protein 2) (Zebrin II)"
"283";"ALDR_MOUSE|P45376";"Tg_BioIDvsAll";-2,01276251739583;0,407539943828118;14,2763805721369;0,000205869803209041;0,000603726546817061;NA;"Akr1b1";"Aldo-keto reductase family 1 member B1 (EC 1.1.1.300) (EC 1.1.1.372) (EC 1.1.1.54) (Aldehyde reductase) (Aldo-keto reductase family 1 member B3) (Aldose reductase) (AR) (EC 1.1.1.21)"
"284";"ALG2_MOUSE|Q9DBE8";"Tg_BioIDvsAll";-1,66848728625403;0,399666915481523;14,2763805721369;0,000898936014526728;0,00204004747632114;NA;"Alg2";"Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2 homolog) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)"
"285";"ALG5_MOUSE|Q9DB25";"Tg_BioIDvsAll";-1,96599703745282;0,28016069373394;14,2763805721369;5,46028336112406e-06;3,77985329814955e-05;NA;"Alg5";"Dolichyl-phosphate beta-glucosyltransferase (DolP-glucosyltransferase) (EC 2.4.1.117) (Asparagine-linked glycosylation protein 5 homolog)"
"286";"ALMS1_MOUSE|Q8K4E0";"Tg_BioIDvsAll";2,67155525084807;0,704969347651973;14,2763805721369;0,00192870345880702;0,00381244879503113;NA;"Alms1";"Alstrom syndrome protein 1 homolog"
"287";"ALRF2_MOUSE|Q9JJW6";"Tg_BioIDvsAll";-2,26557165238573;0,393092412696036;14,2763805721369;4,54492451733141e-05;0,000183398997040759;NA;"Alyref2";"Aly/REF export factor 2 (Alyref) (RNA and export factor-binding protein 2)"
"288";"AMACR_MOUSE|O09174";"Tg_BioIDvsAll";-1,21055057523824;0,533681905223103;14,2763805721369;0,0393249372432118;0,0514425205830501;NA;"Amacr";"Alpha-methylacyl-CoA racemase (EC 5.1.99.4) (2-methylacyl-CoA racemase)"
"289";"AMD_MOUSE|P97467";"Tg_BioIDvsAll";-1,24253004687788;0,621383500479159;14,2763805721369;0,0649430639412041;0,0808491092079389;NA;"Pam";"Peptidyl-glycine alpha-amidating monooxygenase (PAM) [Includes: Peptidylglycine alpha-hydroxylating monooxygenase (PHM) (EC 1.14.17.3); Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (EC 4.3.2.5) (Peptidylamidoglycolate lyase) (PAL)]"
"290";"AMER2_MOUSE|Q8CCJ4";"Tg_BioIDvsAll";4,20554986989487;0,669395763657199;14,2763805721369;1,84122363197933e-05;9,39633484404297e-05;NA;"Amer2";"APC membrane recruitment protein 2 (Amer2) (Protein FAM123A)"
"291";"AMFR_MOUSE|Q9R049";"Tg_BioIDvsAll";-1,15632387016062;0,812638644604171;14,2763805721369;0,176241524378538;0,200983682170439;NA;"Amfr";"E3 ubiquitin-protein ligase AMFR (EC 2.3.2.36) (Autocrine motility factor receptor) (AMF receptor) (RING-type E3 ubiquitin transferase AMFR)"
"292";"AMGO1_MOUSE|Q80ZD8";"Tg_BioIDvsAll";-1,00721642617582;0,314404810691032;14,2763805721369;0,00624145351801761;0,0102110982314063;NA;"Amigo1";"Amphoterin-induced protein 1 (AMIGO-1) (Alivin-2)"
"293";"AMOL1_MOUSE|Q9D4H4";"Tg_BioIDvsAll";5,86861119648054;1,13880040943648;14,2763805721369;0,000137781036690723;0,000441176787087727;NA;"Amotl1";"Angiomotin-like protein 1 (junction-enriched and -associated protein) (JEAP)"
"294";"AMPB_MOUSE|Q8VCT3";"Tg_BioIDvsAll";-1,16483481172488;0,408126977614518;14,2763805721369;0,0125473022360144;0,0186832524954174;NA;"Rnpep";"Aminopeptidase B (AP-B) (EC 3.4.11.6) (Arginine aminopeptidase) (Arginyl aminopeptidase) (Cytosol aminopeptidase IV)"
"295";"AMPD2_MOUSE|Q9DBT5";"Tg_BioIDvsAll";0,106599214573974;0,21765170387075;14,2763805721369;0,631737118472342;0,657720167543949;NA;"Ampd2";"AMP deaminase 2 (EC 3.5.4.6) (AMP deaminase isoform L)"
"296";"AMPD3_MOUSE|O08739";"Tg_BioIDvsAll";-0,331895951329427;0,272640278649874;14,2763805721369;0,243214996956667;0,270191682208629;NA;"Ampd3";"AMP deaminase 3 (EC 3.5.4.6) (AMP deaminase H-type) (AMP deaminase isoform E) (Heart-type AMPD)"
"297";"AMPH_MOUSE|Q7TQF7";"Tg_BioIDvsAll";4,4991573184108;0,658484199740845;14,2763805721369;7,36168046479942e-06;4,75936851396435e-05;NA;"Amph";"Amphiphysin"
"298";"AMPL_MOUSE|Q9CPY7";"Tg_BioIDvsAll";-2,40090396228292;0,438414520502911;14,2763805721369;7,61174751959779e-05;0,000276435198998669;NA;"Lap3";"Cytosol aminopeptidase (EC 3.4.11.1) (Cysteinylglycine-S-conjugate dipeptidase) (EC 3.4.13.23) (Leucine aminopeptidase 3) (LAP-3) (Leucyl aminopeptidase) (Peptidase S) (Proline aminopeptidase) (EC 3.4.11.5) (Prolyl aminopeptidase)"
"299";"AN13D_MOUSE|Q6PD24";"Tg_BioIDvsAll";-0,0637567364198654;0,593027429346696;14,2763805721369;0,915880218331566;0,925704916740367;NA;"Ankrd13d";"Ankyrin repeat domain-containing protein 13D"
"300";"AN32A_MOUSE|O35381";"Tg_BioIDvsAll";-1,67290921832483;0,443517461235745;14,2763805721369;0,00199800674066459;0,00392655785882636;NA;"Anp32a";"Acidic leucine-rich nuclear phosphoprotein 32 family member A (Acidic nuclear phosphoprotein pp32) (Leucine-rich acidic nuclear protein) (LANP) (Potent heat-stable protein phosphatase 2A inhibitor I1PP2A)"
"301";"AN32B_MOUSE|Q9EST5";"Tg_BioIDvsAll";-0,0556231033455697;0,452715885465742;14,2763805721369;0,903926631786452;0,913986228642581;NA;"Anp32b";"Acidic leucine-rich nuclear phosphoprotein 32 family member B (Proliferation-related acidic leucine-rich protein PAL31)"
"302";"AN32E_MOUSE|P97822";"Tg_BioIDvsAll";-3,49696626462983;0,377477719899691;14,2763805721369;2,034920434967e-07;5,20285184578498e-06;NA;"Anp32e";"Acidic leucine-rich nuclear phosphoprotein 32 family member E (Cerebellar postnatal development protein 1) (LANP-like protein) (LANP-L)"
"303";"AN34B_MOUSE|Q3UUF8";"Tg_BioIDvsAll";4,98669386327404;1,13903861406311;14,2763805721369;0,000603695738751866;0,00146476104853099;NA;"Ankrd34b";"Ankyrin repeat domain-containing protein 34B (Dendritic cell progenitor protein of 58 kDa)"
"304";"AN34C_MOUSE|Q8BLB8";"Tg_BioIDvsAll";2,23097461185957;0,592609963548032;14,2763805721369;0,00202714476311366;0,00397002022891544;NA;"Ankrd34c";"Ankyrin repeat domain-containing protein 34C"
"305";"ANCHR_MOUSE|Q9DAZ9";"Tg_BioIDvsAll";5,31182702078472;0,860512245674835;14,2763805721369;2,22181555565107e-05;0,000107458151588903;NA;"Zfyve19";"Abscission/NoCut checkpoint regulator (ANCHR) (Zinc finger FYVE domain-containing protein 19)"
"306";"ANFY1_MOUSE|Q810B6";"Tg_BioIDvsAll";-1,31741945016185;0,285602712888771;14,2763805721369;0,000383131362002844;0,00100379627696729;NA;"Ankfy1";"Rabankyrin-5 (Rank-5) (Ankyrin repeat and FYVE domain-containing protein 1) (Ankyrin repeats hooked to a zinc finger motif)"
"307";"ANK1_MOUSE|Q02357";"Tg_BioIDvsAll";4,16465369333788;0,645434224340665;14,2763805721369;1,38105830450699e-05;7,4992792458181e-05;NA;"Ank1";"Ankyrin-1 (ANK-1) (Erythrocyte ankyrin)"
"308";"ANK1_MOUSE|Q02357-5";"Tg_BioIDvsAll";2,43031274410729;0,477356701456628;12,2763805721369;0,000247411170378888;0,000698572716363919;NA;"Ank1";"Ankyrin-1 (ANK-1) (Erythrocyte ankyrin)"
"309";"ANK2_MOUSE|Q8C8R3";"Tg_BioIDvsAll";1,88969774506334;0,475651983661516;14,2763805721369;0,00133946034379645;0,00281053745883097;NA;"Ank2";"Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin)"
"310";"ANK2_MOUSE|Q8C8R3-2";"Tg_BioIDvsAll";1,11122843305715;0,295203940552101;14,2763805721369;0,00202870569618289;0,00397154851180398;NA;"Ank2";"Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin)"
"311";"ANK2_MOUSE|Q8C8R3-3";"Tg_BioIDvsAll";1,36780001318115;0,43893353940165;14,2763805721369;0,0074360860663163;0,0118307710773663;NA;"Ank2";"Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin)"
"312";"ANK2_MOUSE|Q8C8R3-7";"Tg_BioIDvsAll";-0,180835749674518;0,595023247597298;14,2763805721369;0,76557805730077;0,784228136812224;NA;"Ank2";"Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin)"
"313";"ANK3_MOUSE|G5E8K5";"Tg_BioIDvsAll";2,99001404627042;0,503040998230799;14,2763805721369;3,30608106184258e-05;0,00014438918834897;NA;"Ank3";"Ankyrin-3 (ANK-3) (Ankyrin-G)"
"314";"ANK3_MOUSE|G5E8K5-2";"Tg_BioIDvsAll";5,12294450943588;0,955510154434982;11,2763805721369;0,000210995641958063;0,000615212507898351;NA;"Ank3";"Ankyrin-3 (ANK-3) (Ankyrin-G)"
"315";"ANKL2_MOUSE|Q6P1H6";"Tg_BioIDvsAll";2,38708438447025;0,510870207701323;14,2763805721369;0,000341550184709805;0,000906524433908966;NA;"Ankle2";"Ankyrin repeat and LEM domain-containing protein 2 (LEM domain-containing protein 4)"
"316";"ANKY2_MOUSE|Q3TPE9";"Tg_BioIDvsAll";-1,24193559242928;0,386468378135335;14,2763805721369;0,00611770639415719;0,0100441723567189;NA;"Ankmy2";"Ankyrin repeat and MYND domain-containing protein 2"
"317";"ANLN_MOUSE|Q8K298";"Tg_BioIDvsAll";-2,16314386656145;0,58865571228729;14,2763805721369;0,00242628275124985;0,00458578255511116;NA;"Anln";"Anillin"
"318";"ANM1_MOUSE|Q9JIF0";"Tg_BioIDvsAll";-2,76405430697486;0,298227744774457;14,2763805721369;2,02345856010633e-07;5,20285184578498e-06;NA;"Prmt1";"Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT1)"
"319";"ANM5_MOUSE|Q8CIG8";"Tg_BioIDvsAll";-1,62369048410981;0,308802221251915;14,2763805721369;0,000113501150318169;0,000376217493693057;NA;"Prmt5";"Protein arginine N-methyltransferase 5 (Prmt5) (EC 2.1.1.320) (Histone-arginine N-methyltransferase PRMT5) (Jak-binding protein 1) (Shk1 kinase-binding protein 1 homolog) (SKB1 homolog)"
"320";"ANM8_MOUSE|Q6PAK3";"Tg_BioIDvsAll";-0,805527753121217;0,442701940010492;14,2763805721369;0,0898544853488257;0,108105845697523;NA;"Prmt8";"Protein arginine N-methyltransferase 8 (EC 2.1.1.319) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 4)"
"321";"ANO10_MOUSE|Q8BH79";"Tg_BioIDvsAll";-1,61050630384286;0,282020512606814;14,2763805721369;4,99330956106542e-05;0,000197425056114139;NA;"Ano10";"Anoctamin-10 (Transmembrane protein 16K)"
"322";"ANO8_MOUSE|Q6PB70";"Tg_BioIDvsAll";0,545212476678768;0,39516053491312;14,2763805721369;0,188899307641506;0,214487765516622;NA;"Ano8";"Anoctamin-8 (Transmembrane protein 16H)"
"323";"ANR17_MOUSE|Q99NH0";"Tg_BioIDvsAll";0,986926678360602;0,399742452179601;14,2763805721369;0,0267536791627456;0,036513605037567;NA;"Ankrd17";"Ankyrin repeat domain-containing protein 17 (Ankyrin repeat domain-containing protein FOE) (Gene trap ankyrin repeat protein)"
"324";"ANR28_MOUSE|Q505D1";"Tg_BioIDvsAll";-0,915235912777632;0,283243670603624;14,2763805721369;0,0059041126831856;0,0097503074346192;NA;"Ankrd28";"Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A (PP6-ARS-A) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-A) (Ankyrin repeat domain-containing protein 28) (Phosphatase interactor targeting protein hnRNP K) (PITK)"
"325";"ANR40_MOUSE|Q5SUE8";"Tg_BioIDvsAll";7,62303961322469;0,740160763448341;14,2763805721369;5,39767175010934e-08;3,28250082707503e-06;NA;"Ankrd40";"Ankyrin repeat domain-containing protein 40"
"326";"ANR63_MOUSE|A2ARS0";"Tg_BioIDvsAll";-0,161985464128861;0,399151698421528;14,2763805721369;0,690888797236703;0,714044728893022;NA;"Ankrd63";"Ankyrin repeat domain-containing protein 63"
"327";"ANS1A_MOUSE|P59672";"Tg_BioIDvsAll";0,126420315589868;0,429856084688352;14,2763805721369;0,772914787186834;0,791265681530505;NA;"Anks1a";"Ankyrin repeat and SAM domain-containing protein 1A (Odin)"
"328";"ANS1B_MOUSE|Q8BIZ1";"Tg_BioIDvsAll";0,393915914594436;0,23749329746014;14,2763805721369;0,118989173840761;0,139819149307573;NA;"Anks1b";"Ankyrin repeat and sterile alpha motif domain-containing protein 1B (Amyloid-beta protein intracellular domain-associated protein 1) (AIDA-1) (E2A-PBX1-associated protein) (EB-1)"
"329";"ANS1B_MOUSE|Q8BIZ1-3";"Tg_BioIDvsAll";-0,814983637360932;0,404451807126473;14,2763805721369;0,0631334733520551;0,078808418158797;NA;"Anks1b";"Ankyrin repeat and sterile alpha motif domain-containing protein 1B (Amyloid-beta protein intracellular domain-associated protein 1) (AIDA-1) (E2A-PBX1-associated protein) (EB-1)"
"330";"ANT3_MOUSE|P32261";"Tg_BioIDvsAll";-2,85958620100087;0,393030666160056;14,2763805721369;3,62341646804104e-06;2,86717620363807e-05;NA;"Serpinc1";"Antithrombin-III (ATIII) (Serpin C1)"
"331";"ANX11_MOUSE|P97384";"Tg_BioIDvsAll";-2,3596523845782;0,500006503786341;14,2763805721369;0,000312362346618703;0,000841790052752097;NA;"Anxa11";"Annexin A11 (Annexin XI) (Annexin-11) (Calcyclin-associated annexin 50) (CAP-50)"
"332";"ANXA1_MOUSE|P10107";"Tg_BioIDvsAll";-3,40229431650777;0,28965985099253;14,2763805721369;9,95982382348945e-09;2,07984865325213e-06;NA;"Anxa1";"Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35) [Cleaved into: Annexin Ac2-26]"
"333";"ANXA2_MOUSE|P07356";"Tg_BioIDvsAll";-3,28311154657971;0,372522849322927;14,2763805721369;3,7549963770152e-07;6,92225419067149e-06;NA;"Anxa2";"Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV) (PAP-IV) (Protein I) (p36)"
"334";"ANXA3_MOUSE|O35639";"Tg_BioIDvsAll";-1,4774147622699;0,341929131968555;14,2763805721369;0,000674945092725649;0,00161226320741225;NA;"Anxa3";"Annexin A3 (35-alpha calcimedin) (Annexin III) (Annexin-3) (Lipocortin III) (Placental anticoagulant protein III) (PAP-III)"
"335";"ANXA4_MOUSE|P97429";"Tg_BioIDvsAll";-3,04994758602718;0,420428108620486;14,2763805721369;3,74705504831766e-06;2,93307939782157e-05;NA;"Anxa4";"Annexin A4 (Annexin IV) (Annexin-4)"
"336";"ANXA5_MOUSE|P48036";"Tg_BioIDvsAll";-2,8636027903167;0,292146038913986;14,2763805721369;1,0075790827854e-07;3,75486995111136e-06;NA;"Anxa5";"Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CPB-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha)"
"337";"ANXA6_MOUSE|P14824";"Tg_BioIDvsAll";-1,59234812457672;0,3702347288287;14,2763805721369;0,000701734662273573;0,00165989119555925;NA;"Anxa6";"Annexin A6 (67 kDa calelectrin) (Annexin VI) (Annexin-6) (Calphobindin-II) (CPB-II) (Chromobindin-20) (Lipocortin VI) (Protein III) (p68) (p70)"
"338";"ANXA7_MOUSE|Q07076";"Tg_BioIDvsAll";-1,69292617795408;0,431935280956664;14,2763805721369;0,00148944918886864;0,0030843782958745;NA;"Anxa7";"Annexin A7 (Annexin VII) (Annexin-7) (Synexin)"
"339";"ANXA8_MOUSE|O35640";"Tg_BioIDvsAll";-3,5161620371302;0,455015235757011;14,2763805721369;1,80589903462182e-06;1,80349638474238e-05;NA;"Anxa8";"Annexin A8 (Annexin VIII) (Annexin-8)"
"340";"AOC2_MOUSE|Q812C9";"Tg_BioIDvsAll";-2,35956502392178;0,964280577480919;14,2763805721369;0,027914916137898;0,0379052824418535;NA;"Aoc2";"Retina-specific copper amine oxidase (RAO) (EC 1.4.3.21) (Amine oxidase [copper-containing])"
"341";"AOFA_MOUSE|Q64133";"Tg_BioIDvsAll";-1,53780387175328;0,410269980660778;14,2763805721369;0,00209456401750829;0,00406605941285088;NA;"Maoa";"Amine oxidase [flavin-containing] A (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A)"
"342";"AOFB_MOUSE|Q8BW75";"Tg_BioIDvsAll";-1,08455064297607;0,416081240626239;14,2763805721369;0,020455406553847;0,0287030084241515;NA;"Maob";"Amine oxidase [flavin-containing] B (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B)"
