"";"Protein";"Label";"log2FC";"SE";"DF";"pvalue";"adj.pvalue";"issue";"GeneName";"ProName"
"648";"C2D1A_MOUSE|Q8K1A6";"WtTdvsALL";0,0141941773050109;0,321040346693062;14,2763805721369;0,965347038522696;0,997406586915467;NA;"Cc2d1a";"Coiled-coil and C2 domain-containing protein 1A (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1)"
"649";"C2D1B_MOUSE|Q8BRN9";"WtTdvsALL";0,0346869043086208;0,180458356095812;14,2763805721369;0,850280703072224;0,997406586915467;NA;"Cc2d1b";"Coiled-coil and C2 domain-containing protein 1B (Five prime repressor element under dual repression-binding protein 2) (FRE under dual repression-binding protein 2) (Freud-2)"
"650";"C42S2_MOUSE|Q8BGH7";"WtTdvsALL";0,434646523434748;0,271951939304921;14,2763805721369;0,131879213766829;0,997406586915467;NA;"Cdc42se2";"CDC42 small effector protein 2"
"651";"C43BP_MOUSE|Q9EQG9";"WtTdvsALL";0,0225033183721731;0,227735617729747;14,2763805721369;0,922660536249842;0,997406586915467;NA;"Cert1";"Ceramide transfer protein (CERT) (Collagen type IV alpha-3-binding protein) (Goodpasture antigen-binding protein) (GPBP) (START domain-containing protein 11) (StARD11) (StAR-related lipid transfer protein 11)"
"652";"CA021_MOUSE|Q8K207";"WtTdvsALL";0,974738507971739;0,512560761862342;13,2763805721369;0,0791319172639233;0,997406586915467;NA;NA;"Uncharacterized protein C1orf21 homolog"
"653";"CA043_MOUSE|Q8R092";"WtTdvsALL";-0,0273661219589791;0,324542402894079;14,2763805721369;0,933971323958854;0,997406586915467;NA;NA;"Protein C1orf43 homolog"
"654";"CA052_MOUSE|Q9CWU4";"WtTdvsALL";-0,122093803393297;0,512185662075484;14,2763805721369;0,814975537001189;0,997406586915467;NA;NA;"UPF0690 protein C1orf52 homolog"
"655";"CA123_MOUSE|Q8BHG2";"WtTdvsALL";-0,611385467975416;0,331469483859413;14,2763805721369;0,0859630181842568;0,997406586915467;NA;"Czib";"CXXC motif containing zinc binding protein (UPF0587 protein C1orf123 homolog)"
"656";"CA198_MOUSE|Q8C3W1";"WtTdvsALL";0,10445529445296;0,292103577058789;14,2763805721369;0,725876540503894;0,997406586915467;NA;NA;"Uncharacterized protein C1orf198 homolog"
"657";"CA2D1_MOUSE|O08532";"WtTdvsALL";0,222031173370943;0,241743023855481;14,2763805721369;0,373635590338746;0,997406586915467;NA;"Cacna2d1";"Voltage-dependent calcium channel subunit alpha-2/delta-1 (Voltage-gated calcium channel subunit alpha-2/delta-1) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-1; Voltage-dependent calcium channel subunit delta-1]"
"658";"CA2D2_MOUSE|Q6PHS9";"WtTdvsALL";0,131705936748697;0,212708989825209;14,2763805721369;0,545550117929842;0,997406586915467;NA;"Cacna2d2";"Voltage-dependent calcium channel subunit alpha-2/delta-2 (Protein ducky) (Voltage-gated calcium channel subunit alpha-2/delta-2) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-2; Voltage-dependent calcium channel subunit delta-2]"
"659";"CA2D3_MOUSE|Q9Z1L5";"WtTdvsALL";-0,0764148625920543;0,29912681676254;14,2763805721369;0,802011763549366;0,997406586915467;NA;"Cacna2d3";"Voltage-dependent calcium channel subunit alpha-2/delta-3 (Voltage-gated calcium channel subunit alpha-2/delta-3) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-3; Voltage-dependent calcium channel subunit delta-3]"
"660";"CAB39_MOUSE|Q06138";"WtTdvsALL";-0,19182698562412;0,213804260796424;14,2763805721369;0,384488456083797;0,997406586915467;NA;"Cab39";"Calcium-binding protein 39 (MO25alpha) (Protein Mo25)"
"661";"CAC1A_MOUSE|P97445";"WtTdvsALL";0,230526862767812;0,188278603630041;14,2763805721369;0,240625346322275;0,997406586915467;NA;"Cacna1a";"Voltage-dependent P/Q-type calcium channel subunit alpha-1A (Brain calcium channel I) (BI) (Calcium channel, L type, alpha-1 polypeptide isoform 4) (Voltage-gated calcium channel subunit alpha Cav2.1)"
"662";"CAC1B_MOUSE|O55017";"WtTdvsALL";0,11669444124997;0,164618248738099;14,2763805721369;0,489814375847269;0,997406586915467;NA;"Cacna1b";"Voltage-dependent N-type calcium channel subunit alpha-1B (Brain calcium channel III) (BIII) (Calcium channel, L type, alpha-1 polypeptide isoform 5) (Voltage-gated calcium channel subunit alpha Cav2.2)"
"663";"CAC1C_MOUSE|Q01815";"WtTdvsALL";0,182452893187891;0,243330333311471;14,2763805721369;0,465543508809007;0,997406586915467;NA;"Cacna1c";"Voltage-dependent L-type calcium channel subunit alpha-1C (Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle) (MELC-CC) (Mouse brain class C) (MBC) (Voltage-gated calcium channel subunit alpha Cav1.2)"
"664";"CAC1E_MOUSE|Q61290";"WtTdvsALL";0,151487025896989;0,162326894740379;14,2763805721369;0,366221146285229;0,997406586915467;NA;"Cacna1e";"Voltage-dependent R-type calcium channel subunit alpha-1E (Brain calcium channel II) (BII) (Calcium channel, L type, alpha-1 polypeptide, isoform 6) (Voltage-gated calcium channel subunit alpha Cav2.3)"
"665";"CACB1_MOUSE|Q8R3Z5";"WtTdvsALL";0,0640311569506902;0,205232077383065;14,2763805721369;0,759555284905611;0,997406586915467;NA;"Cacnb1";"Voltage-dependent L-type calcium channel subunit beta-1 (CAB1) (Calcium channel voltage-dependent subunit beta 1)"
"666";"CACB3_MOUSE|P54285";"WtTdvsALL";0,0553907810401822;0,254287517267242;14,2763805721369;0,830646340017099;0,997406586915467;NA;"Cacnb3";"Voltage-dependent L-type calcium channel subunit beta-3 (CAB3) (Calcium channel voltage-dependent subunit beta 3) (CCHB3)"
"667";"CACB4_MOUSE|Q8R0S4";"WtTdvsALL";0,228286232961652;0,18648717324621;14,2763805721369;0,240717947341724;0,997406586915467;NA;"Cacnb4";"Voltage-dependent L-type calcium channel subunit beta-4 (CAB4) (Calcium channel voltage-dependent subunit beta 4)"
"668";"CACO1_MOUSE|Q8CGU1";"WtTdvsALL";0,0787762180660546;0,228330333199795;14,2763805721369;0,735117228632009;0,997406586915467;NA;"Calcoco1";"Calcium-binding and coiled-coil domain-containing protein 1 (Coiled-coil coactivator protein)"
"669";"CACP_MOUSE|P47934";"WtTdvsALL";-0,0567418107127972;0,295165615464783;14,2763805721369;0,85026407139581;0,997406586915467;NA;"Crat";"Carnitine O-acetyltransferase (Carnitine acetylase) (EC 2.3.1.137) (EC 2.3.1.7) (Carnitine acetyltransferase) (CAT) (CrAT)"
"670";"CAD10_MOUSE|P70408";"WtTdvsALL";-0,221450780456877;0,347610061989973;14,2763805721369;0,534164756287274;0,997406586915467;NA;"Cdh10";"Cadherin-10 (T2-cadherin)"
"671";"CAD11_MOUSE|P55288";"WtTdvsALL";0,300317089531905;0,231431236309298;14,2763805721369;0,214983482143084;0,997406586915467;NA;"Cdh11";"Cadherin-11 (OSF-4) (Osteoblast cadherin) (OB-cadherin)"
"672";"CAD13_MOUSE|Q9WTR5";"WtTdvsALL";0,386058833605606;0,306611077805877;14,2763805721369;0,228187248825886;0,997406586915467;NA;"Cdh13";"Cadherin-13 (Heart cadherin) (H-cadherin) (Truncated cadherin) (T-cad) (T-cadherin)"
"673";"CADH2_MOUSE|P15116";"WtTdvsALL";0,175149260120549;0,17915318205542;14,2763805721369;0,344523948874918;0,997406586915467;NA;"Cdh2";"Cadherin-2 (Neural cadherin) (N-cadherin) (CD antigen CD325)"
"674";"CADM1_MOUSE|Q8R5M8";"WtTdvsALL";0,201162776246366;0,405528773723906;14,2763805721369;0,627408197676472;0,997406586915467;NA;"Cadm1";"Cell adhesion molecule 1 (Immunoglobulin superfamily member 4) (IgSF4) (Nectin-like protein 2) (NECL-2) (Spermatogenic immunoglobulin superfamily) (SgIgSF) (Synaptic cell adhesion molecule) (SynCAM) (Tumor suppressor in lung cancer 1) (TSLC-1)"
"675";"CADM2_MOUSE|Q8BLQ9";"WtTdvsALL";0,242002956349672;0,346918017624479;14,2763805721369;0,496644603010923;0,997406586915467;NA;"Cadm2";"Cell adhesion molecule 2 (Immunoglobulin superfamily member 4D) (IgSF4D) (Nectin-like protein 3) (NECL-3) (Synaptic cell adhesion molecule 2) (SynCAM 2)"
"676";"CADM3_MOUSE|Q99N28";"WtTdvsALL";0,232718440516419;0,343827613411017;14,2763805721369;0,509322589237749;0,997406586915467;NA;"Cadm3";"Cell adhesion molecule 3 (Immunoglobulin superfamily member 4B) (IgSF4B) (Nectin-like protein 1) (NECL-1) (Synaptic cell adhesion molecule 3) (TSLC1-like protein 1)"
"677";"CADM4_MOUSE|Q8R464";"WtTdvsALL";0,233411100844798;0,330615175570505;14,2763805721369;0,491555266142159;0,997406586915467;NA;"Cadm4";"Cell adhesion molecule 4 (Immunoglobulin superfamily member 4C) (IgSF4C) (Nectin-like protein 4) (NECL-4) (TSLC1-like protein 2)"
"678";"CAF17_MOUSE|Q8CAK1";"WtTdvsALL";0,566381776592897;0,254235841322595;14,2763805721369;0,0424638442669566;0,997406586915467;NA;"Iba57";"Putative transferase CAF17 homolog, mitochondrial (EC 2.1.-.-) (Iron-sulfur cluster assembly factor homolog)"
"679";"CAH2_MOUSE|P00920";"WtTdvsALL";0,115310450272057;0,299707876318169;14,2763805721369;0,706098733599074;0,997406586915467;NA;"Ca2";"Carbonic anhydrase 2 (EC 4.2.1.1) (Carbonate dehydratase II) (Carbonic anhydrase II) (CA-II)"
"680";"CAH4_MOUSE|Q64444";"WtTdvsALL";0,68154780370949;0,529957806143611;14,2763805721369;0,218895819054865;0,997406586915467;NA;"Ca4";"Carbonic anhydrase 4 (EC 4.2.1.1) (Carbonate dehydratase IV) (Carbonic anhydrase IV) (CA-IV)"
"681";"CALB1_MOUSE|P12658";"WtTdvsALL";0,00592575116808153;0,518114022814594;14,2763805721369;0,991032961077852;0,998778928381844;NA;"Calb1";"Calbindin (Calbindin D28) (D-28K) (PCD-29) (Spot 35 protein) (Vitamin D-dependent calcium-binding protein, avian-type)"
"682";"CALB2_MOUSE|Q08331";"WtTdvsALL";-0,470811168052468;0,592684282473679;14,2763805721369;0,439985441501053;0,997406586915467;NA;"Calb2";"Calretinin (CR)"
"683";"CALL3_MOUSE|Q9D6P8";"WtTdvsALL";-0,285266488388166;0,353505251357657;14,2763805721369;0,43292537908087;0,997406586915467;NA;"Calml3";"Calmodulin-like protein 3"
"684";"CALM1_MOUSE|P0DP26";"WtTdvsALL";0,157357321469067;0,919771876748786;14,2763805721369;0,866559679514346;0,997406586915467;NA;"Calm1";"Calmodulin-1"
"685";"CALR_MOUSE|P14211";"WtTdvsALL";-0,0685968259917424;0,170514468786962;14,2763805721369;0,693426973755349;0,997406586915467;NA;"Calr";"Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP)"
"686";"CALU_MOUSE|O35887";"WtTdvsALL";-0,161253669472363;0,184399601005431;14,2763805721369;0,396330281985737;0,997406586915467;NA;"Calu";"Calumenin (Crocalbin)"
"687";"CALX_MOUSE|P35564";"WtTdvsALL";0,188078150849451;0,258876141405418;14,2763805721369;0,479264913046387;0,997406586915467;NA;"Canx";"Calnexin"
"688";"CAMKV_MOUSE|Q3UHL1";"WtTdvsALL";0,0382641376709187;0,213033817771447;14,2763805721369;0,859978998000204;0,997406586915467;NA;"Camkv";"CaM kinase-like vesicle-associated protein"
"689";"CAMLG_MOUSE|P49070";"WtTdvsALL";-0,0304524716212006;0,27853533867204;14,2763805721369;0,914462100559376;0,997406586915467;NA;"Camlg";"Guided entry of tail-anchored proteins factor CAMLG (Calcium signal-modulating cyclophilin ligand)"
"690";"CAMP1_MOUSE|A2AHC3";"WtTdvsALL";-0,265125042353525;0,388912732157417;14,2763805721369;0,506332795489391;0,997406586915467;NA;"Camsap1";"Calmodulin-regulated spectrin-associated protein 1"
"691";"CAMP2_MOUSE|Q8C1B1";"WtTdvsALL";-0,292651769049546;0,310875267620641;14,2763805721369;0,362167662383612;0,997406586915467;NA;"Camsap2";"Calmodulin-regulated spectrin-associated protein 2 (Calmodulin-regulated spectrin-associated protein 1-like protein 1)"
"692";"CAMP3_MOUSE|Q80VC9";"WtTdvsALL";-0,225394917047478;0,285413057936301;14,2763805721369;0,442613970647821;0,997406586915467;NA;"Camsap3";"Calmodulin-regulated spectrin-associated protein 3 (Marshalin) (Protein Nezha)"
"693";"CAN1_MOUSE|O35350";"WtTdvsALL";0,044163749717404;0,188029503086943;14,2763805721369;0,817639863098707;0,997406586915467;NA;"Capn1";"Calpain-1 catalytic subunit (EC 3.4.22.52) (Calcium-activated neutral proteinase 1) (CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Micromolar-calpain) (muCANP)"
"694";"CAN2_MOUSE|O08529";"WtTdvsALL";-0,106363284202954;0,193730299362418;14,2763805721369;0,591470733446351;0,997406586915467;NA;"Capn2";"Calpain-2 catalytic subunit (EC 3.4.22.53) (80 kDa M-calpain subunit) (CALP80) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)"
"695";"CAN5_MOUSE|O08688";"WtTdvsALL";0,0951279217919119;0,213089685927645;14,2763805721369;0,661989185844158;0,997406586915467;NA;"Capn5";"Calpain-5 (EC 3.4.22.-) (New calpain 3) (nCL-3)"
"696";"CANB1_MOUSE|Q63810";"WtTdvsALL";-0,288416100232145;0,279741105012583;14,2763805721369;0,319686979010476;0,997406586915467;NA;"Ppp3r1";"Calcineurin subunit B type 1 (Protein phosphatase 2B regulatory subunit 1) (Protein phosphatase 3 regulatory subunit B alpha isoform 1)"
"697";"CAND1_MOUSE|Q6ZQ38";"WtTdvsALL";-0,0918705639250492;0,204189912947555;14,2763805721369;0,659519228740211;0,997406586915467;NA;"Cand1";"Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (p120 CAND1)"
"698";"CAP1_MOUSE|P40124";"WtTdvsALL";-0,0817677085212073;0,171203593959096;14,2763805721369;0,640161105871456;0,997406586915467;NA;"Cap1";"Adenylyl cyclase-associated protein 1 (CAP 1)"
"699";"CAP2_MOUSE|Q9CYT6";"WtTdvsALL";0,00483262803515583;0,215373270313721;14,2763805721369;0,982408871769357;0,998047423413319;NA;"Cap2";"Adenylyl cyclase-associated protein 2 (CAP 2)"
"700";"CAPON_MOUSE|Q9D3A8";"WtTdvsALL";0,218442417255233;0,220527189663319;14,2763805721369;0,33839961000463;0,997406586915467;NA;"Nos1ap";"Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein (C-terminal PDZ ligand of neuronal nitric oxide synthase protein) (Nitric oxide synthase 1 adaptor protein)"
"701";"CAPR1_MOUSE|Q60865";"WtTdvsALL";-0,323920184851918;0,257224079087945;14,2763805721369;0,228125482745463;0,997406586915467;NA;"Caprin1";"Caprin-1 (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)"
"702";"CAPS1_MOUSE|Q80TJ1";"WtTdvsALL";-0,0650811822210871;0,13959539855297;14,2763805721369;0,648097052098929;0,997406586915467;NA;"Cadps";"Calcium-dependent secretion activator 1 (Calcium-dependent activator protein for secretion 1) (CAPS-1)"
"703";"CAPS1_MOUSE|Q80TJ1-2";"WtTdvsALL";-0,0483181660594286;0,198588899428731;14,2763805721369;0,811228481656576;0,997406586915467;NA;"Cadps";"Calcium-dependent secretion activator 1 (Calcium-dependent activator protein for secretion 1) (CAPS-1)"
"704";"CAPS2_MOUSE|Q8BYR5";"WtTdvsALL";-0,120437564741599;0,165238006530569;14,2763805721369;0,477866669719462;0,997406586915467;NA;"Cadps2";"Calcium-dependent secretion activator 2 (Calcium-dependent activator protein for secretion 2) (CAPS-2)"
"705";"CAPZB_MOUSE|P47757";"WtTdvsALL";0,143934703586659;0,269574708804878;14,2763805721369;0,601603707533308;0,997406586915467;NA;"Capzb";"F-actin-capping protein subunit beta (CapZ beta)"
"706";"CAPZB_MOUSE|P47757-2";"WtTdvsALL";0,0771837531870112;0,332578635207276;14,2763805721369;0,819772205584994;0,997406586915467;NA;"Capzb";"F-actin-capping protein subunit beta (CapZ beta)"
"707";"CARF_MOUSE|Q8BI72";"WtTdvsALL";-0,0082551704039201;0,163691982791761;14,2763805721369;0,960477644830583;0,997406586915467;NA;"Cdkn2aip";"CDKN2A-interacting protein (Collaborator of ARF)"
"708";"CARL1_MOUSE|Q6EDY6";"WtTdvsALL";0,0476181314503139;0,147515556269027;14,2763805721369;0,751525346968628;0,997406586915467;NA;"Carmil1";"F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (CARML1) (Leucine-rich repeat-containing protein 16A)"
"709";"CARL2_MOUSE|Q3V3V9";"WtTdvsALL";0,351194636602964;0,585776624902075;14,2763805721369;0,558210739603568;0,997406586915467;NA;"Carmil2";"Capping protein, Arp2/3 and myosin-I linker protein 2 (Capping protein regulator and myosin 1 linker 2) (F-actin-uncapping protein RLTPR) (Leucine-rich repeat-containing protein 16C) (RGD, leucine-rich repeat, tropomodulin and proline-rich-containing protein)"
"710";"CARL3_MOUSE|Q3UFQ8";"WtTdvsALL";0,0991648131467543;0,262340009493924;14,2763805721369;0,710990728886843;0,997406586915467;NA;"Carmil3";"Capping protein, Arp2/3 and myosin-I linker protein 3 (Capping protein regulator and myosin 1 linker protein 3) (Leucine-rich repeat-containing protein 16B)"
"711";"CARM1_MOUSE|Q9WVG6";"WtTdvsALL";-0,213728087037119;0,181138041211089;14,2763805721369;0,257320844237584;0,997406586915467;NA;"Carm1";"Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4)"
"712";"CASP3_MOUSE|P70677";"WtTdvsALL";-0,202666285936761;0,14351748606059;14,2763805721369;0,17933519374517;0,997406586915467;NA;"Casp3";"Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (CPP-32) (LICE) (Protein Yama) (SREBP cleavage activity 1) (SCA-1) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12]"
"713";"CATA_MOUSE|P24270";"WtTdvsALL";-0,0698396898338487;0,286943770698402;14,2763805721369;0,811164621843815;0,997406586915467;NA;"Cat";"Catalase (EC 1.11.1.6)"
"714";"CATB_MOUSE|P10605";"WtTdvsALL";-0,0869941857994971;0,241022774731397;14,2763805721369;0,723431186790419;0,997406586915467;NA;"Ctsb";"Cathepsin B (EC 3.4.22.1) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]"
"715";"CATD_MOUSE|P18242";"WtTdvsALL";-0,0375824991257143;0,333285489414713;14,2763805721369;0,911788203075875;0,997406586915467;NA;"Ctsd";"Cathepsin D (EC 3.4.23.5)"
"716";"CATIN_MOUSE|Q9CS00";"WtTdvsALL";-0,0603721460638362;0,155491240267166;14,2763805721369;0,70354666445844;0,997406586915467;NA;"Cactin";"Cactin"
"717";"CATZ_MOUSE|Q9WUU7";"WtTdvsALL";0,0865366270477697;0,320582349707231;14,2763805721369;0,791072486957079;0,997406586915467;NA;"Ctsz";"Cathepsin Z (EC 3.4.18.1)"
"718";"CAV1_MOUSE|P49817";"WtTdvsALL";-0,324962868186451;0,490827252436642;14,2763805721369;0,518470384502211;0,997406586915467;NA;"Cav1";"Caveolin-1"
"719";"CAVN1_MOUSE|O54724";"WtTdvsALL";-0,0749715878633648;0,194313229552949;14,2763805721369;0,705312149185186;0,997406586915467;NA;"Cavin1";"Caveolae-associated protein 1 (Cav-p60) (Cavin-1) (Polymerase I and transcript release factor)"
"720";"CAZA1_MOUSE|P47753";"WtTdvsALL";0,128958964576154;0,255588535895595;14,2763805721369;0,621567996357869;0,997406586915467;NA;"Capza1";"F-actin-capping protein subunit alpha-1 (CapZ alpha-1)"
"721";"CAZA2_MOUSE|P47754";"WtTdvsALL";-0,0238105524640815;0,282393184119331;14,2763805721369;0,933975350010362;0,997406586915467;NA;"Capza2";"F-actin-capping protein subunit alpha-2 (CapZ alpha-2)"
"722";"CB068_MOUSE|Q149G0";"WtTdvsALL";-0,696555400424291;0,475260011270613;12,2763805721369;0,167888382620083;0,997406586915467;NA;NA;"UPF0561 protein C2orf68 homolog"
"723";"CBARP_MOUSE|Q66L44";"WtTdvsALL";-0,0792048650182806;0,253079774835946;14,2763805721369;0,758833252939435;0,997406586915467;NA;"Cbarp";"Voltage-dependent calcium channel beta subunit-associated regulatory protein (Downstream of Stk11 protein)"
"724";"CBL_MOUSE|P22682";"WtTdvsALL";-0,194916062082033;0,302475505087574;14,2763805721369;0,529532827909647;0,997406586915467;NA;"Cbl";"E3 ubiquitin-protein ligase CBL (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene) (Proto-oncogene c-Cbl) (RING-type E3 ubiquitin transferase CBL) (Signal transduction protein CBL)"
"725";"CBLB_MOUSE|Q3TTA7";"WtTdvsALL";0,107397077268248;0,257471512116293;14,2763805721369;0,68279361968742;0,997406586915467;NA;"Cblb";"E3 ubiquitin-protein ligase CBL-B (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene b) (RING-type E3 ubiquitin transferase CBL-B) (SH3-binding protein CBL-B) (Signal transduction protein CBL-B)"
"726";"CBP_MOUSE|P45481";"WtTdvsALL";0,0206148474953005;0,226053277001002;14,2763805721369;0,928605163267634;0,997406586915467;NA;"Crebbp";"Histone lysine acetyltransferase CREBBP (EC 2.3.1.48) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)"
"727";"CBPC1_MOUSE|Q641K1";"WtTdvsALL";-0,138912049055583;0,242115180168346;14,2763805721369;0,575069329820542;0,997406586915467;NA;"Agtpbp1";"Cytosolic carboxypeptidase 1 (EC 3.4.17.-) (EC 3.4.17.24) (ATP/GTP-binding protein 1) (Nervous system nuclear protein induced by axotomy protein 1) (Protein deglutamylase CCP1)"
"728";"CBPC6_MOUSE|Q09LZ8";"WtTdvsALL";0,0143368210701679;0,204439160730976;14,2763805721369;0,945064994932415;0,997406586915467;NA;"Agbl4";"Cytosolic carboxypeptidase 6 (EC 3.4.17.-) (EC 3.4.17.24) (ATP/GTP-binding protein-like 4) (Protein deglutamylase CCP6)"
"729";"CBPD_MOUSE|O89001";"WtTdvsALL";0,00745971616499819;0,182406302368048;14,2763805721369;0,967945126543681;0,997406586915467;NA;"Cpd";"Carboxypeptidase D (EC 3.4.17.22) (Metallocarboxypeptidase D) (gp180)"
"730";"CBPE_MOUSE|Q00493";"WtTdvsALL";0,0578290632414593;0,288732847771009;14,2763805721369;0,844082235145546;0,997406586915467;NA;"Cpe";"Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)"
"731";"CBPM_MOUSE|Q80V42";"WtTdvsALL";0,967643120297679;0,492535643369103;14,2763805721369;0,0692293991687696;0,997406586915467;NA;"Cpm";"Carboxypeptidase M (CPM) (EC 3.4.17.12)"
"732";"CBR1_MOUSE|P48758";"WtTdvsALL";-0,113318375922705;0,195360407837388;14,2763805721369;0,570924334154655;0,997406586915467;NA;"Cbr1";"Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196) (EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189)"
"733";"CBR3_MOUSE|Q8K354";"WtTdvsALL";-0,0744407228412107;0,21400836837329;14,2763805721369;0,73303553771106;0,997406586915467;NA;"Cbr3";"Carbonyl reductase [NADPH] 3 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase 3)"
"734";"CBR4_MOUSE|Q91VT4";"WtTdvsALL";0,0566053394236585;0,342363538706179;14,2763805721369;0,870997216029489;0,997406586915467;NA;"Cbr4";"3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (3-ketoacyl-[acyl-carrier-protein] reductase beta subunit) (KAR beta subunit) (Carbonyl reductase family member 4) (CBR4) (Quinone reductase CBR4) (EC 1.6.5.10)"
"735";"CBS_MOUSE|Q91WT9";"WtTdvsALL";0,0842851192782688;0,266651076658153;14,2763805721369;0,756510000083446;0,997406586915467;NA;"Cbs";"Cystathionine beta-synthase (EC 4.2.1.22) (Beta-thionase) (Serine sulfhydrase)"
"736";"CBX1_MOUSE|P83917";"WtTdvsALL";-0,283164606466401;0,236413149003565;14,2763805721369;0,250521394385499;0,997406586915467;NA;"Cbx1";"Chromobox protein homolog 1 (Heterochromatin protein 1 homolog beta) (HP1 beta) (Heterochromatin protein p25) (M31) (Modifier 1 protein)"
"737";"CBX3_MOUSE|P23198";"WtTdvsALL";-0,25059841074077;0,20602489389681;14,2763805721369;0,243580262248033;0,997406586915467;NA;"Cbx3";"Chromobox protein homolog 3 (Heterochromatin protein 1 homolog gamma) (HP1 gamma) (M32) (Modifier 2 protein)"
"738";"CBX5_MOUSE|Q61686";"WtTdvsALL";-0,296124055045927;0,278705213044764;14,2763805721369;0,305652404554532;0,997406586915467;NA;"Cbx5";"Chromobox protein homolog 5 (Heterochromatin protein 1 homolog alpha) (HP1 alpha)"
"739";"CC033_MOUSE|Q8BN57";"WtTdvsALL";0,239649532857536;0,306951181929486;14,2763805721369;0,447707652197837;0,997406586915467;NA;NA;"Protein C3orf33 homolog"
"740";"CC124_MOUSE|Q9D8X2";"WtTdvsALL";0,886327121314077;0,429785331395155;14,2763805721369;0,057873096251271;0,997406586915467;NA;"Ccdc124";"Coiled-coil domain-containing protein 124"
"741";"CC127_MOUSE|Q3TC33";"WtTdvsALL";0,36447097166384;0,293474741158073;14,2763805721369;0,234283542362557;0,997406586915467;NA;"Ccdc127";"Coiled-coil domain-containing protein 127"
"742";"CC136_MOUSE|Q3TVA9";"WtTdvsALL";-0,0713858834143106;0,29259743503833;14,2763805721369;0,810722943016934;0,997406586915467;NA;"Ccdc136";"Coiled-coil domain-containing protein 136"
"743";"CC177_MOUSE|Q3UHB8";"WtTdvsALL";0,613012838710144;0,492201225099756;14,2763805721369;0,233020014985207;0,997406586915467;NA;"Ccdc177";"Coiled-coil domain-containing protein 177"
"744";"CC50A_MOUSE|Q8VEK0";"WtTdvsALL";0,315351262656138;0,406272648826684;14,2763805721369;0,450296238015778;0,997406586915467;NA;"Tmem30a";"Cell cycle control protein 50A (P4-ATPase flippase complex beta subunit TMEM30A) (Transmembrane protein 30A)"
"745";"CC85A_MOUSE|Q5SP85";"WtTdvsALL";-0,0484805373534094;0,398260521887268;14,2763805721369;0,904809164714655;0,997406586915467;NA;"Ccdc85a";"Coiled-coil domain-containing protein 85A"
"746";"CC85C_MOUSE|E9Q6B2";"WtTdvsALL";0,458291658566485;0,538272958667783;14,2763805721369;0,408595774370029;0,997406586915467;NA;"Ccdc85c";"Coiled-coil domain-containing protein 85C"
"747";"CCAR1_MOUSE|Q8CH18";"WtTdvsALL";-0,0376002712566972;0,135344708256841;14,2763805721369;0,785140058168353;0,997406586915467;NA;"Ccar1";"Cell division cycle and apoptosis regulator protein 1 (Cell cycle and apoptosis regulatory protein 1) (CARP-1)"
