"";"Protein";"Label";"log2FC";"SE";"DF";"pvalue";"adj.pvalue";"issue";"GeneName";"ProName"
"1017";"CSN6_MOUSE|O88545";"Tg_tdTomvsAll";0,230793871220026;0,287699742625909;14,2763805721369;0,435585905929859;0,945940529277255;NA;"Cops6";"COP9 signalosome complex subunit 6 (SGN6) (Signalosome subunit 6) (JAB1-containing signalosome subunit 6)"
"1018";"CSN7A_MOUSE|Q9CZ04";"Tg_tdTomvsAll";0,0617605312211065;0,238098830265174;14,2763805721369;0,799037128529537;0,989005377741404;NA;"Cops7a";"COP9 signalosome complex subunit 7a (SGN7a) (Signalosome subunit 7a) (JAB1-containing signalosome subunit 7a)"
"1019";"CSN7B_MOUSE|Q8BV13";"Tg_tdTomvsAll";-0,174742143303133;0,180416610773893;14,2763805721369;0,348893979959457;0,927740196621048;NA;"Cops7b";"COP9 signalosome complex subunit 7b (SGN7b) (Signalosome subunit 7b) (JAB1-containing signalosome subunit 7b)"
"1020";"CSN8_MOUSE|Q8VBV7";"Tg_tdTomvsAll";-0,104931454749958;0,226941241012688;14,2763805721369;0,650782245392866;0,983207712879158;NA;"Cops8";"COP9 signalosome complex subunit 8 (SGN8) (Signalosome subunit 8) (COP9 homolog) (JAB1-containing signalosome subunit 8)"
"1021";"CSPG2_MOUSE|Q62059";"Tg_tdTomvsAll";-0,2314974112521;0,321627370243702;14,2763805721369;0,483285023836882;0,952500046820913;NA;"Vcan";"Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Large fibroblast proteoglycan) (PG-M)"
"1022";"CSPG4_MOUSE|Q8VHY0";"Tg_tdTomvsAll";0,703049005609765;0,347003719917193;14,2763805721369;0,0618677544894295;0,631100788767675;NA;"Cspg4";"Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Proteoglycan AN2)"
"1023";"CSPG5_MOUSE|Q71M36";"Tg_tdTomvsAll";0,223509747343369;0,312168422289039;14,2763805721369;0,485544357499009;0,952500046820913;NA;"Cspg5";"Chondroitin sulfate proteoglycan 5 (Acidic leucine-rich EGF-like domain-containing brain protein) (Neuroglycan C)"
"1024";"CSRP1_MOUSE|P97315";"Tg_tdTomvsAll";-0,388165702631138;0,215254024847191;14,2763805721369;0,0924830912441462;0,738332251868824;NA;"Csrp1";"Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1)"
"1025";"CSTF2_MOUSE|Q8BIQ5";"Tg_tdTomvsAll";0,15190572466437;0,231139290775944;14,2763805721369;0,521504658337279;0,959028183013497;NA;"Cstf2";"Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64)"
"1026";"CSTF3_MOUSE|Q99LI7";"Tg_tdTomvsAll";0,129963386312846;0,333137176522964;14,2763805721369;0,702206677750974;0,983465978128135;NA;"Cstf3";"Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"1027";"CSTFT_MOUSE|Q8C7E9";"Tg_tdTomvsAll";-0,165507023955331;0,263467765268712;14,2763805721369;0,539801431816075;0,959574203253345;NA;"Cstf2t";"Cleavage stimulation factor subunit 2 tau variant (CF-1 64 kDa subunit tau variant) (Cleavage stimulation factor 64 kDa subunit tau variant) (CSTF 64 kDa subunit tau variant) (TauCstF-64)"
"1028";"CSTN1_MOUSE|Q9EPL2";"Tg_tdTomvsAll";0,470756926577454;0,237307931245622;14,2763805721369;0,066856751680156;0,641421680036581;NA;"Clstn1";"Calsyntenin-1 (Alcadein-alpha) (Alc-alpha) [Cleaved into: Soluble Alc-alpha (SAlc-alpha); CTF1-alpha (C-terminal fragment 1-alpha)]"
"1029";"CSTN3_MOUSE|Q99JH7";"Tg_tdTomvsAll";-0,120354610922301;0,411072799070523;14,2763805721369;0,773901335105924;0,989005377741404;NA;"Clstn3";"Calsyntenin-3 (Alcadein-beta) (Alc-beta)"
"1030";"CT027_MOUSE|Q9D1K7";"Tg_tdTomvsAll";-0,0280656014670474;0,328968180194653;14,2763805721369;0,933196652476604;0,995025495498285;NA;NA;"UPF0687 protein C20orf27 homolog"
"1031";"CT2NL_MOUSE|Q99LJ0";"Tg_tdTomvsAll";-0,0535108124759389;0,289990372544594;14,2763805721369;0,856196284478406;0,991529143187569;NA;"Cttnbp2nl";"CTTNBP2 N-terminal-like protein"
"1032";"CTBP1_MOUSE|O88712";"Tg_tdTomvsAll";-0,142208327653833;0,170036165981881;14,2763805721369;0,416742233118295;0,941977858595821;NA;"Ctbp1";"C-terminal-binding protein 1 (CtBP1) (EC 1.1.1.-)"
"1033";"CTCF_MOUSE|Q61164";"Tg_tdTomvsAll";-1,42165561427812;0,621809405788181;14,2763805721369;0,0380000643483183;0,49753486388522;NA;"Ctcf";"Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog)"
"1034";"CTDP1_MOUSE|Q7TSG2";"Tg_tdTomvsAll";-0,26547738055876;0,191018551353766;14,2763805721369;0,185882745058218;0,824702484625107;NA;"Ctdp1";"RNA polymerase II subunit A C-terminal domain phosphatase (EC 3.1.3.16) (TFIIF-associating CTD phosphatase)"
"1035";"CTGF_MOUSE|P29268";"Tg_tdTomvsAll";0,36431253221934;0,31323163449575;14,2763805721369;0,263870812165074;0,892430416276642;NA;"Ccn2";"CCN family member 2 (Cellular communication network factor 2) (Connective tissue growth factor) (Hypertrophic chondrocyte-specific protein 24) (Protein FISP-12)"
"1036";"CTL1_MOUSE|Q6X893";"Tg_tdTomvsAll";0,0840192858455142;0,305039696129501;14,2763805721369;0,786926871619912;0,989005377741404;NA;"Slc44a1";"Choline transporter-like protein 1 (Solute carrier family 44 member 1) (CD antigen CD92)"
"1037";"CTL2_MOUSE|Q8BY89";"Tg_tdTomvsAll";0,520344802253794;0,330397344085069;14,2763805721369;0,137173323178449;0,782556390361803;NA;"Slc44a2";"Choline transporter-like protein 2 (Solute carrier family 44 member 2)"
"1038";"CTNA1_MOUSE|P26231";"Tg_tdTomvsAll";-0,286346118334688;0,133789083623464;14,2763805721369;0,0500577742719811;0,568623891593117;NA;"Ctnna1";"Catenin alpha-1 (102 kDa cadherin-associated protein) (Alpha E-catenin) (CAP102)"
"1039";"CTNA2_MOUSE|Q61301";"Tg_tdTomvsAll";-0,0785216918198881;0,169344972959318;14,2763805721369;0,649868390025774;0,983207712879158;NA;"Ctnna2";"Catenin alpha-2 (Alpha N-catenin)"
"1040";"CTNB1_MOUSE|Q02248";"Tg_tdTomvsAll";-0,0309158479951622;0,157511209730861;14,2763805721369;0,847159810883102;0,991529143187569;NA;"Ctnnb1";"Catenin beta-1 (Beta-catenin)"
"1041";"CTND1_MOUSE|P30999";"Tg_tdTomvsAll";-0,202839071038212;0,187763832943765;14,2763805721369;0,297926336697059;0,906809940336165;NA;"Ctnnd1";"Catenin delta-1 (Cadherin-associated Src substrate) (CAS) (p120 catenin) (p120(ctn)) (p120(cas))"
"1042";"CTND2_MOUSE|O35927";"Tg_tdTomvsAll";0,0932277649982658;0,315720698534193;14,2763805721369;0,772026701713908;0,989005377741404;NA;"Ctnnd2";"Catenin delta-2 (Neural plakophilin-related ARM-repeat protein) (NPRAP) (Neurojungin)"
"1043";"CTRO_MOUSE|P49025";"Tg_tdTomvsAll";-0,344075189708083;0,185318790667613;14,2763805721369;0,0841123077809591;0,706937327929604;NA;"Cit";"Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Rho-interacting, serine/threonine-protein kinase 21)"
"1044";"CTSEL_MOUSE|A0A0A6YXX9";"Tg_tdTomvsAll";0,0250839640327993;0,35929145280898;14,2763805721369;0,945309353071646;0,997026904899165;NA;"Catspere2";"Cation channel sperm-associated protein subunit epsilon-like protein (CatSper-epsilon-like) (CatSperepsilon-like)"
"1045";"CTTB2_MOUSE|B9EJA2";"Tg_tdTomvsAll";0,128146720094595;0,458029444929504;14,2763805721369;0,783660358672578;0,989005377741404;NA;"Cttnbp2";"Cortactin-binding protein 2 (CortBP2)"
"1046";"CUED2_MOUSE|Q9CXX9";"Tg_tdTomvsAll";-0,430499777700451;0,441639540472618;13,2763805721369;0,347098471370904;0,927644616375774;NA;"Cuedc2";"CUE domain-containing protein 2"
"1047";"CUL1_MOUSE|Q9WTX6";"Tg_tdTomvsAll";0,0669270421239518;0,200715687454313;14,2763805721369;0,743647457802335;0,989005377741404;NA;"Cul1";"Cullin-1 (CUL-1)"
"1048";"CUL2_MOUSE|Q9D4H8";"Tg_tdTomvsAll";0,118650284578061;0,203313353934359;14,2763805721369;0,568606630553284;0,970461075206332;NA;"Cul2";"Cullin-2 (CUL-2)"
"1049";"CUL3_MOUSE|Q9JLV5";"Tg_tdTomvsAll";0,152993007970328;0,169033392480282;14,2763805721369;0,380430848924721;0,933719770010366;NA;"Cul3";"Cullin-3 (CUL-3)"
"1050";"CUL4A_MOUSE|Q3TCH7";"Tg_tdTomvsAll";-0,0536621348899244;0,16341130988834;14,2763805721369;0,747386181998735;0,989005377741404;NA;"Cul4a";"Cullin-4A (CUL-4A)"
"1051";"CUL4B_MOUSE|A2A432";"Tg_tdTomvsAll";0,167800211642617;0,144090176437851;14,2763805721369;0,263292923540997;0,892430416276642;NA;"Cul4b";"Cullin-4B (CUL-4B)"
"1052";"CUL5_MOUSE|Q9D5V5";"Tg_tdTomvsAll";0,28524977425396;0,209027809088455;14,2763805721369;0,193487202210049;0,82895997844707;NA;"Cul5";"Cullin-5 (CUL-5)"
"1053";"CUL9_MOUSE|Q80TT8";"Tg_tdTomvsAll";-0,385194715001874;0,45972730564947;14,2763805721369;0,415907672794579;0,941732146449087;NA;"Cul9";"Cullin-9 (CUL-9) (p53-associated parkin-like cytoplasmic protein)"
"1054";"CUTC_MOUSE|Q9D8X1";"Tg_tdTomvsAll";-0,131270955603016;0,137830714389881;14,2763805721369;0,356738291034889;0,927740196621048;NA;"Cutc";"Copper homeostasis protein cutC homolog"
"1055";"CWC15_MOUSE|Q9JHS9";"Tg_tdTomvsAll";-0,214993639460674;0,539515962037245;14,2763805721369;0,696162556030256;0,983465978128135;NA;"Cwc15";"Spliceosome-associated protein CWC15 homolog (Embryonic development factor 1) (mED1)"
"1056";"CWC27_MOUSE|Q3TKY6";"Tg_tdTomvsAll";-0,318365597413747;0,25970051785772;14,2763805721369;0,24007625804209;0,875511407648111;NA;"Cwc27";"Spliceosome-associated protein CWC27 homolog (Probable inactive peptidyl-prolyl cis-trans isomerase CWC27 homolog) (PPIase CWC27)"
"1057";"CX6B1_MOUSE|P56391";"Tg_tdTomvsAll";-0,323718056409354;0,405560411912577;14,2763805721369;0,437831634124035;0,945940529277255;NA;"Cox6b1";"Cytochrome c oxidase subunit 6B1 (Cytochrome c oxidase subunit VIb isoform 1) (COX VIb-1)"
"1058";"CX7A1_MOUSE|P56392";"Tg_tdTomvsAll";0,400683569054316;0,24064905500839;14,2763805721369;0,117695024362004;0,754382322997666;NA;"Cox7a1";"Cytochrome c oxidase subunit 7A1, mitochondrial (Cytochrome c oxidase subunit VIIa-heart) (Cytochrome c oxidase subunit VIIa-H) (Cytochrome c oxidase subunit VIIa-muscle) (Cytochrome c oxidase subunit VIIa-M)"
"1059";"CX7A2_MOUSE|P48771";"Tg_tdTomvsAll";0,608011083464266;0,506375142996382;14,2763805721369;0,249406644552599;0,880462650679085;NA;"Cox7a2";"Cytochrome c oxidase subunit 7A2, mitochondrial (Cytochrome c oxidase subunit VIIa-liver/heart) (Cytochrome c oxidase subunit VIIa-L)"
"1060";"CXA1_MOUSE|P23242";"Tg_tdTomvsAll";0,648189939253933;0,265248591371472;14,2763805721369;0,0280916420936202;0,451015468884162;NA;"Gja1";"Gap junction alpha-1 protein (Connexin-43) (Cx43) (Gap junction 43 kDa heart protein)"
"1061";"CXAR_MOUSE|P97792";"Tg_tdTomvsAll";0,217756828889362;0,25830474483712;14,2763805721369;0,41311736908495;0,941464215204011;NA;"Cxadr";"Coxsackievirus and adenovirus receptor homolog (CAR) (mCAR)"
"1062";"CXG2_MOUSE|Q8BQU6";"Tg_tdTomvsAll";0,413831125063126;0,328631543856778;14,2763805721369;0,228138179602421;0,862950076232538;NA;"Gjc2";"Gap junction gamma-2 protein (Connexin-47) (Cx47) (Gap junction alpha-12 protein)"
"1063";"CXG3_MOUSE|Q921C1";"Tg_tdTomvsAll";0,0758268947105651;0,387476972980902;14,2763805721369;0,847607770481695;0,991529143187569;NA;"Gjc3";"Gap junction gamma-3 protein (Connexin-29) (Cx29) (Gap junction epsilon-1 protein)"
"1064";"CY1_MOUSE|Q9D0M3";"Tg_tdTomvsAll";-0,112030487884986;0,23525512298674;14,2763805721369;0,641131575770636;0,983207712879158;NA;"Cyc1";"Cytochrome c1, heme protein, mitochondrial (EC 7.1.1.8) (Complex III subunit 4) (Complex III subunit IV) (Cytochrome b-c1 complex subunit 4) (Ubiquinol-cytochrome-c reductase complex cytochrome c1 subunit) (Cytochrome c-1)"
"1065";"CYB5_MOUSE|P56395";"Tg_tdTomvsAll";-0,654251340741767;0,268310149940567;14,2763805721369;0,0283806717029551;0,451015468884162;NA;"Cyb5a";"Cytochrome b5"
"1066";"CYB5B_MOUSE|Q9CQX2";"Tg_tdTomvsAll";0,406326293204957;0,354982922468278;14,2763805721369;0,271188188038907;0,892607717332709;NA;"Cyb5b";"Cytochrome b5 type B (Cytochrome b5 outer mitochondrial membrane isoform)"
"1067";"CYBP_MOUSE|Q9CXW3";"Tg_tdTomvsAll";0,0385392065173122;0,267960674763366;14,2763805721369;0,887649825943512;0,993942334063528;NA;"Cacybp";"Calcyclin-binding protein (CacyBP) (Siah-interacting protein)"
"1068";"CYC_MOUSE|P62897";"Tg_tdTomvsAll";-0,0371238557145941;0,275976967882348;14,2763805721369;0,894871083366604;0,993942334063528;NA;"Cycs";"Cytochrome c, somatic"
"1069";"CYC2_MOUSE|P00015";"Tg_tdTomvsAll";-0,598202079554278;0,322038514462121;14,2763805721369;0,0839799040221845;0,706937327929604;NA;"Cyct";"Cytochrome c, testis-specific"
"1070";"CYFP1_MOUSE|Q7TMB8";"Tg_tdTomvsAll";0,262133700619281;0,158032444886165;14,2763805721369;0,118970134666174;0,756787051307357;NA;"Cyfip1";"Cytoplasmic FMR1-interacting protein 1 (Specifically Rac1-associated protein 1) (Sra-1)"
"1071";"CYFP2_MOUSE|Q5SQX6";"Tg_tdTomvsAll";0,271002884732157;0,267380794466981;14,2763805721369;0,327669537226054;0,923848384491149;NA;"Cyfip2";"Cytoplasmic FMR1-interacting protein 2 (p53-inducible protein 121)"
"1072";"CYGB_MOUSE|Q9CX80";"Tg_tdTomvsAll";0,0998740188655757;0,248082874951364;14,2763805721369;0,693218371951021;0,983465978128135;NA;"Cygb";"Cytoglobin (Histoglobin) (HGb)"
"1073";"CYH1_MOUSE|Q9QX11";"Tg_tdTomvsAll";0,25717537111044;0,273924662705165;14,2763805721369;0,363419238026868;0,92777341100372;NA;"Cyth1";"Cytohesin-1 (PH, SEC7 and coiled-coil domain-containing protein 1) (CLM1) (SEC7 homolog A) (mSec7-1)"
"1074";"CYH2_MOUSE|P63034";"Tg_tdTomvsAll";0,320657445720664;0,234645133871376;14,2763805721369;0,192899841300399;0,82895997844707;NA;"Cyth2";"Cytohesin-2 (ARF nucleotide-binding site opener) (Protein ARNO) (PH, SEC7 and coiled-coil domain-containing protein 2) (CLM2) (SEC7 homolog B) (mSec7-2)"
"1075";"CYLD_MOUSE|Q80TQ2";"Tg_tdTomvsAll";-0,0757727609988821;0,216953274593822;14,2763805721369;0,731993299414249;0,987389260187471;NA;"Cyld";"Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD)"
"1076";"CYTB_MOUSE|Q62426";"Tg_tdTomvsAll";-0,336949612578056;0,247265426666738;14,2763805721369;0,19408596097172;0,82895997844707;NA;"Cstb";"Cystatin-B (Stefin-B)"
"1077";"CYTC_MOUSE|P21460";"Tg_tdTomvsAll";1,06191734432134;0,34984691826285;14,2763805721369;0,00874141149557521;0,26248844987067;NA;"Cst3";"Cystatin-C (Cystatin-3)"
"1078";"CYTSA_MOUSE|Q2KN98";"Tg_tdTomvsAll";-0,380651557954583;0,274394402425741;14,2763805721369;0,186644440091744;0,826093155690557;NA;"Specc1l";"Cytospin-A (SPECC1-like protein) (Sperm antigen with calponin homology and coiled-coil domains 1-like)"
"1079";"CYTSB_MOUSE|Q5SXY1";"Tg_tdTomvsAll";-0,00795930079869978;0,345010079997356;14,2763805721369;0,981913978746437;0,997026904899165;NA;"Specc1";"Cytospin-B (Sperm antigen with calponin homology and coiled-coil domains 1)"
"1080";"D2JZZ6_MOUSE|D2JZZ6";"Tg_tdTomvsAll";0,470515977866651;0,473730748695563;14,2763805721369;0,337142478198518;0,924587791748017;NA;"Dlc1";"A730069N07Rik/deleted in liver cancer 1 fusion protein (Fragment)"
"1081";"D39U1_MOUSE|Q5M8N4";"Tg_tdTomvsAll";0,0270161928511834;0,271623361650526;14,2763805721369;0,922154656997435;0,995025495498285;NA;"Sdr39u1";"Epimerase family protein SDR39U1 (EC 1.1.1.-) (Short-chain dehydrogenase/reductase family 39U member 1)"
"1082";"D3YTP3_MOUSE|D3YTP3";"Tg_tdTomvsAll";-0,097019098774429;0,465385264101875;14,2763805721369;0,837806624672179;0,989005377741404;NA;"Mtx3";"Metaxin"
"1083";"D3YWT1_MOUSE|D3YWT1";"Tg_tdTomvsAll";0,207005862623206;0,158735205557679;14,2763805721369;0,212836163044645;0,844693522083435;NA;"Hnrnph3";"Heterogeneous nuclear ribonucleoprotein H3"
"1084";"D3YWX2_MOUSE|D3YWX2";"Tg_tdTomvsAll";0,324335847068284;0,50248233382894;14,2763805721369;0,528862687342315;0,959574203253345;NA;"Ylpm1";"YLP motif-containing protein 1"
"1085";"D3YXJ0_MOUSE|D3YXJ0";"Tg_tdTomvsAll";0,0101136159248421;0,183581213010946;14,2763805721369;0,956829771983565;0,997026904899165;NA;"Dgkh";"Diacylglycerol kinase eta (DAG kinase eta) (EC 2.7.1.107) (Diglyceride kinase eta) (DGK-eta)"
"1086";"D3YXK0_MOUSE|D3YXK0";"Tg_tdTomvsAll";0,599417735814528;0,258375068559091;14,2763805721369;0,0356391081604871;0,482791118547399;NA;"Jakmip2";"Janus kinase and microtubule-interacting protein 2"
"1087";"D3YXZ3_MOUSE|D3YXZ3";"Tg_tdTomvsAll";0,0107526790114147;0,321536672246683;14,2763805721369;0,973785554133022;0,997026904899165;NA;"Klc2";"Kinesin light chain"
"1088";"D3YYH0_MOUSE|D3YYH0";"Tg_tdTomvsAll";0,164554245501043;0,314091043187439;14,2763805721369;0,608381787466449;0,97715141141253;NA;"Pex5l";"PEX5-related protein"
"1089";"D3YYY8_MOUSE|D3YYY8";"Tg_tdTomvsAll";0,460439345315408;0,202362649263356;14,2763805721369;0,0388038981587124;0,499046890933224;NA;"Arhgef26";"Rho guanine nucleotide exchange factor (GEF) 26"
"1090";"D3YZI9_MOUSE|D3YZI9";"Tg_tdTomvsAll";-0,0892157930580132;0,232536408809231;14,2763805721369;0,70688082850804;0,984595583548807;NA;"Pgbd5";"PiggyBac transposable element-derived protein 5 (EC 3.1.-.-) (PiggyBac transposase 5)"
"1091";"D3YZU4_MOUSE|D3YZU4";"Tg_tdTomvsAll";0,539013060079815;0,651856327686986;14,2763805721369;0,421905850750938;0,942323851496224;NA;"Shank1";"SH3 and multiple ankyrin repeat domains protein 1"
"1092";"D3YZZ5_MOUSE|D3YZZ5";"Tg_tdTomvsAll";0,799299597756636;0,326070410299073;14,2763805721369;0,0276814037756371;0,450710035834091;NA;"Tmed7";"Transmembrane p24-trafficking protein 7"
"1093";"D3Z077_MOUSE|D3Z077";"Tg_tdTomvsAll";-0,244299147472794;0,174867075500379;14,2763805721369;0,183734326387265;0,822352755988816;NA;"Pgbd5";"PiggyBac transposable element-derived protein 5 (EC 3.1.-.-) (PiggyBac transposase 5)"
"1094";"D3Z0L4_MOUSE|D3Z0L4";"Tg_tdTomvsAll";-0,469322407060234;0,351385349311349;14,2763805721369;0,202572965472935;0,83413789200145;NA;"Chchd3";"MICOS complex subunit Mic19 (Fragment)"
"1095";"D3Z0M9_MOUSE|D3Z0M9";"Tg_tdTomvsAll";0,109121121051105;0,135364601787677;14,2763805721369;0,433392816419955;0,945940529277255;NA;"Ddx23";"RNA helicase (EC 3.6.4.13)"
"1096";"D3Z286_MOUSE|D3Z286";"Tg_tdTomvsAll";0,208027313592332;0,186212602382489;14,2763805721369;0,282379170033278;0,89904594446271;NA;"Tmppe";"Transmembrane protein with metallophosphoesterase domain"
"1097";"D3Z3M7_MOUSE|D3Z3M7";"Tg_tdTomvsAll";0,572997338528004;0,507012786158655;14,2763805721369;0,277046076244614;0,897135698276813;NA;"Clip1";"CAP-Gly domain-containing linker protein 1"
"1098";"D3Z519_MOUSE|D3Z519";"Tg_tdTomvsAll";0,00798495510680219;0,160182084662544;14,2763805721369;0,960933254056548;0,997026904899165;NA;"Dgki";"Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)"
"1099";"D3Z5J3_MOUSE|D3Z5J3";"Tg_tdTomvsAll";-0,289723022128519;0,54035274787464;13,2763805721369;0,600707083395122;0,97715141141253;NA;"Sorbs1";"Sorbin and SH3 domain-containing protein 1"
"1100";"D3Z5K8_MOUSE|D3Z5K8";"Tg_tdTomvsAll";-0,631056537560021;0,514616910486719;14,2763805721369;0,239941388094194;0,875511407648111;NA;"Shank2";"SH3 and multiple ankyrin repeat domains protein 2"
"1101";"D3Z781_MOUSE|D3Z781";"Tg_tdTomvsAll";0,0403962623614138;0,421724987655517;9,27638057213694;0,925726318183759;0,995025495498285;NA;"Etl4";"Enhancer trap locus 4"
"1102";"D3Z7Q2_MOUSE|D3Z7Q2";"Tg_tdTomvsAll";0,0472162599285553;0,321114510481498;14,2763805721369;0,885157785188329;0,993942334063528;NA;"Smim20";"Small integral membrane protein 20 (Mitochondrial translation regulation assembly intermediate of cytochrome c oxidase protein of 7 kDa) (MITRAC7) [Cleaved into: Phoenixin-14 (PNX-14); Phoenixin-20 (PNX-20)]"
"1103";"D3Z7T0_MOUSE|D3Z7T0";"Tg_tdTomvsAll";-0,78847000579282;0,492604854251321;10,2763805721369;0,139724691861102;0,782556390361803;NA;"Speg";"Striated muscle-specific serine/threonine-protein kinase (Fragment)"
"1104";"D4AFX7_MOUSE|D4AFX7";"Tg_tdTomvsAll";0,0997892569459253;0,166416196056703;14,2763805721369;0,558145963836442;0,96465958332734;NA;"Dnajc13";"DnaJ heat shock protein family (Hsp40) member C13 (Receptor mediated endocytosis-8)"
"1105";"D6Q0F5_MOUSE|D6Q0F5";"Tg_tdTomvsAll";-0,0489810702525721;0,251461769072147;14,2763805721369;0,848305777537571;0,991529143187569;NA;"Dync1i2";"Cytoplasmic dynein intermediate chain 2 isoform 2.1"
"1106";"D9HP81_MOUSE|D9HP81";"Tg_tdTomvsAll";-0,364650887111091;0,238202975346707;14,2763805721369;0,147662966279446;0,78785531589182;NA;"Rims2";"Regulating synaptic membrane exocytosis 2 (Regulating synaptic membrane exocytosis protein 2)"
"1107";"DAAM1_MOUSE|Q8BPM0";"Tg_tdTomvsAll";0,0486389152168443;0,16538742899412;14,2763805721369;0,772921077590633;0,989005377741404;NA;"Daam1";"Disheveled-associated activator of morphogenesis 1"
"1108";"DAAM2_MOUSE|Q80U19";"Tg_tdTomvsAll";-0,678701049058306;0,305448262537152;14,2763805721369;0,0429316796106719;0,523461430298264;NA;"Daam2";"Disheveled-associated activator of morphogenesis 2"
"1109";"DAB1_MOUSE|P97318";"Tg_tdTomvsAll";-0,102694550422209;0,373488545933056;14,2763805721369;0,787285932281149;0,989005377741404;NA;"Dab1";"Disabled homolog 1"
"1110";"DAB2P_MOUSE|Q3UHC7";"Tg_tdTomvsAll";0,194925817898535;0,355576972512553;14,2763805721369;0,592026815709533;0,975035561185453;NA;"Dab2ip";"Disabled homolog 2-interacting protein (DAB2-interacting protein) (ASK-interacting protein 1) (DOC-2/DAB-2 interactive protein)"
"1111";"DAD1_MOUSE|P61804";"Tg_tdTomvsAll";-0,0954097055501333;0,223183733800486;14,2763805721369;0,675397371393004;0,983465978128135;NA;"Dad1";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 (Oligosaccharyl transferase subunit DAD1) (Defender against cell death 1) (DAD-1)"
"1112";"DAPK3_MOUSE|O54784";"Tg_tdTomvsAll";-0,282071484611849;0,206946336802415;14,2763805721369;0,193989412310877;0,82895997844707;NA;"Dapk3";"Death-associated protein kinase 3 (DAP kinase 3) (EC 2.7.11.1) (DAP-like kinase) (Dlk) (MYPT1 kinase) (ZIP-kinase)"
"1113";"DAZP1_MOUSE|Q9JII5";"Tg_tdTomvsAll";-0,258104072758073;0,187854636889565;14,2763805721369;0,190644132177013;0,82895997844707;NA;"Dazap1";"DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)"
"1114";"DBLOH_MOUSE|Q9JIQ3";"Tg_tdTomvsAll";0,417408950965685;0,420134519987934;14,2763805721369;0,337001915925122;0,924587791748017;NA;"Diablo";"Diablo IAP-binding mitochondrial protein (Diablo homolog, mitochondrial) (Direct IAP-binding protein with low pI) (Second mitochondria-derived activator of caspase) (Smac)"
"1115";"DBND1_MOUSE|Q9CZ00";"Tg_tdTomvsAll";-0,0146520493907252;0,449656192155603;14,2763805721369;0,974456718592921;0,997026904899165;NA;"Dbndd1";"Dysbindin domain-containing protein 1"
"1116";"DBNL_MOUSE|Q62418";"Tg_tdTomvsAll";0,244582231010735;0,480353281376229;14,2763805721369;0,61841070701666;0,977222703306514;NA;"Dbnl";"Drebrin-like protein (Actin-binding protein 1) (SH3 domain-containing protein 7)"
"1117";"DC1I1_MOUSE|O88485";"Tg_tdTomvsAll";0,139930005091718;0,170442330025295;14,2763805721369;0,425154208815719;0,942323851496224;NA;"Dync1i1";"Cytoplasmic dynein 1 intermediate chain 1 (Cytoplasmic dynein intermediate chain 1) (Dynein intermediate chain 1, cytosolic) (DH IC-1)"
"1118";"DC1I2_MOUSE|O88487";"Tg_tdTomvsAll";0,306713786057749;0,214481587498945;14,2763805721369;0,174230019945844;0,817089618526413;NA;"Dync1i2";"Cytoplasmic dynein 1 intermediate chain 2 (Cytoplasmic dynein intermediate chain 2) (Dynein intermediate chain 2, cytosolic) (DH IC-2)"
"1119";"DC1L1_MOUSE|Q8R1Q8";"Tg_tdTomvsAll";0,0713826625646569;0,149985815966726;14,2763805721369;0,641325579896348;0,983207712879158;NA;"Dync1li1";"Cytoplasmic dynein 1 light intermediate chain 1 (Dynein light chain A) (DLC-A) (Dynein light intermediate chain 1, cytosolic)"
"1120";"DC1L2_MOUSE|Q6PDL0";"Tg_tdTomvsAll";0,0127371313668227;0,149514844959043;14,2763805721369;0,933293720883168;0,995025495498285;NA;"Dync1li2";"Cytoplasmic dynein 1 light intermediate chain 2 (Dynein light intermediate chain 2, cytosolic)"
"1121";"DCA11_MOUSE|Q91VU6";"Tg_tdTomvsAll";-0,00730032919237977;0,284346013286389;14,2763805721369;0,979872706843858;0,997026904899165;NA;"Dcaf11";"DDB1- and CUL4-associated factor 11 (WD repeat-containing protein 23)"
"1122";"DCAF5_MOUSE|Q80T85";"Tg_tdTomvsAll";-0,693302599773394;0,210531324804263;14,2763805721369;0,00521510895859462;0,205844785194228;NA;"Dcaf5";"DDB1- and CUL4-associated factor 5 (WD repeat-containing protein 22)"
